backend,metric,n_chunks,chunk_size_kb,value,unit,supported,source,trial,hostname,cpu_model
flat,commit_time,240,122,4445681,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443135,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4488060,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4493621,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4459416,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443256,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4489834,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4487829,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444979,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4441662,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4488260,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488411,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4442694,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445961,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4489312,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4492318,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4446071,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4447263,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490354,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4492879,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4445730,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4447373,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490124,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4491467,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4445589,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4446011,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4487940,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4490584,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444709,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443816,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4488881,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4487419,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4445650,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4444758,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490023,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488982,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4446942,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443776,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490615,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488280,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444989,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445720,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4489382,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4489232,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4447644,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445049,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4488801,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4490725,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4445159,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4444308,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4489743,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488782,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443706,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445650,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4487429,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488470,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444087,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4444828,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4487599,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4489051,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4442534,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445590,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4497838,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4491887,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443466,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445760,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4487489,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488702,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443225,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4442314,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490985,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4489062,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4446592,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445379,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4487949,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488230,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443997,ns,true,NOAA,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443015,ns,true,NOAA,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4488401,ns,true,NOAA,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488140,ns,true,NOAA,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444388,ns,true,NOAA,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443515,ns,true,NOAA,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4489333,ns,true,NOAA,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488460,ns,true,NOAA,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444829,ns,true,NOAA,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443295,ns,true,NOAA,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490434,ns,true,NOAA,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4487319,ns,true,NOAA,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4442434,ns,true,NOAA,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445189,ns,true,NOAA,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4487519,ns,true,NOAA,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488070,ns,true,NOAA,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4444247,ns,true,NOAA,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4444488,ns,true,NOAA,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4488049,ns,true,NOAA,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4490784,ns,true,NOAA,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443556,ns,true,NOAA,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4445349,ns,true,NOAA,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4489001,ns,true,NOAA,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4489693,ns,true,NOAA,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443777,ns,true,NOAA,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4443937,ns,true,NOAA,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4486988,ns,true,NOAA,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4489082,ns,true,NOAA,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,240,122,4443747,ns,true,NOAA,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,240,122,4442774,ns,true,NOAA,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,240,122,4490484,ns,true,NOAA,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,240,122,4488311,ns,true,NOAA,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,metadata_bytes,240,122,32,bytes,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_chunk_latency,240,122,0,ns,false,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,public_verification,240,122,1,bool,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471559,ns,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19076,ns,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4471879,ns,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44744,ns,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44494,ns,true,NOAA,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4469465,ns,true,NOAA,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19387,ns,true,NOAA,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4471158,ns,true,NOAA,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44484,ns,true,NOAA,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44484,ns,true,NOAA,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4472381,ns,true,NOAA,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19045,ns,true,NOAA,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4470075,ns,true,NOAA,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44504,ns,true,NOAA,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44474,ns,true,NOAA,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471308,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19136,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4470978,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44474,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44474,ns,true,NOAA,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4472391,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19106,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4470116,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44494,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44484,ns,true,NOAA,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4470857,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19056,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4471017,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44484,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44854,ns,true,NOAA,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471900,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19066,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4469846,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,45776,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44464,ns,true,NOAA,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4470597,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19086,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4474004,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44504,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44483,ns,true,NOAA,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471348,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19106,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4474504,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44474,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44464,ns,true,NOAA,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4470918,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19036,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4472250,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44594,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44584,ns,true,NOAA,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4473373,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19066,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4473322,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44655,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44494,ns,true,NOAA,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4470196,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19055,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4473703,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44474,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44464,ns,true,NOAA,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471339,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19056,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4472571,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44484,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44484,ns,true,NOAA,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471920,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19066,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4470126,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44494,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44484,ns,true,NOAA,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471389,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19046,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4470997,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44474,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44474,ns,true,NOAA,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471679,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19076,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4470327,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44484,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44484,ns,true,NOAA,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4471599,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19106,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4471449,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,45886,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44493,ns,true,NOAA,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4469705,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19046,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4471088,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44474,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44463,ns,true,NOAA,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4470737,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19046,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4473312,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44484,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44504,ns,true,NOAA,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4470837,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19086,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4473683,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44494,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44484,ns,true,NOAA,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4474495,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19046,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4472590,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44474,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44464,ns,true,NOAA,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,240,122,4469525,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,240,122,19086,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,240,122,4471349,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,240,122,44484,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,240,122,44494,ns,true,NOAA,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
